utc_time,utc_date,longitude,latitude,heading,elevation
161641.8,070515,-96.6191592,39.1328314,3.142445930058,312.19
161642.0,070515,-96.6191591,39.1328314,3.141633214890,312.19
161642.0,070515,-96.6191591,39.1328314,3.141633214890,312.19
161642.0,070515,-96.6191591,39.1328314,3.141673871726,312.19
161642.0,070515,-96.6191591,39.1328314,3.141673871726,312.19
161642.2,070515,-96.6191592,39.1328314,3.141673917927,312.19
161642.2,070515,-96.6191592,39.1328314,3.141673917927,312.19
161642.2,070515,-96.6191592,39.1328314,3.141673917927,312.19
161642.2,070515,-96.6191592,39.1328314,3.141673917927,312.19
161642.4,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.4,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.4,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.4,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.6,070515,-96.6191592,39.1328314,3.140942511432,312.19
161642.6,070515,-96.6191592,39.1328314,3.140942511432,312.19
161642.6,070515,-96.6191592,39.1328314,3.140942511432,312.19
161642.6,070515,-96.6191592,39.1328314,3.140942511432,312.19
161642.8,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.8,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.8,070515,-96.6191592,39.1328314,3.142404802927,312.19
161642.8,070515,-96.6191592,39.1328314,3.142404802927,312.19
161643.0,070515,-96.6191592,39.1328314,3.141673917927,312.19
161643.0,070515,-96.6191592,39.1328314,3.141673917927,312.19
161643.0,070515,-96.6191592,39.1328314,3.141673917927,312.19
161643.0,070515,-96.6191592,39.1328314,3.141673917927,312.19
161643.2,070515,-96.6191592,39.1328314,3.141633239584,312.19
161643.2,070515,-96.6191592,39.1328314,3.141633239584,312.19
161643.2,070515,-96.6191592,39.1328314,3.141633239584,312.19
161643.2,070515,-96.6191592,39.1328314,3.141633239584,312.19
161643.4,070515,-96.6191591,39.1328314,3.141633239584,312.19
161643.4,070515,-96.6191591,39.1328314,3.141633239584,312.19
161643.4,070515,-96.6191591,39.1328314,3.141633239584,312.19
161643.4,070515,-96.6191591,39.1328314,3.141633239584,312.19
161643.6,070515,-96.6191592,39.1328314,3.141673967486,312.2
161643.6,070515,-96.6191592,39.1328314,3.141673967486,312.2
161643.6,070515,-96.6191592,39.1328314,3.141673967486,312.2
161643.6,070515,-96.6191592,39.1328314,3.141673967486,312.2
161643.8,070515,-96.6191592,39.1328314,3.142445930437,312.2
161643.8,070515,-96.6191592,39.1328314,3.142445930437,312.2
161643.8,070515,-96.6191592,39.1328314,3.142445930437,312.2
161643.8,070515,-96.6191592,39.1328314,3.142445930437,312.2
161644.0,070515,-96.6191591,39.1328314,3.140902269994,312.2
